,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.EUR.price,quote.EUR.volume_24h,quote.EUR.volume_change_24h,quote.EUR.percent_change_1h,quote.EUR.percent_change_24h,quote.EUR.percent_change_7d,quote.EUR.percent_change_30d,quote.EUR.percent_change_60d,quote.EUR.percent_change_90d,quote.EUR.market_cap,quote.EUR.market_cap_dominance,quote.EUR.fully_diluted_market_cap,quote.EUR.tvl,quote.EUR.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6,3408,USDC,USDC,usd-coin,26480,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59773232012.16523,59773232012.16523,False,,7,,,,2025-03-25T16:22:00.000Z,0.9252191105669875,8430813937.361593,-3.0131,0.00529592,0.00656874,0.01999283,0.00506691,0.01603849,0.00473696,55303336558.009705,2.08,55303336558.012245,,2025-03-25T16:21:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 17:22:47.092489
7,74,Dogecoin,DOGE,dogecoin,1182,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148577136383.70523,148577136383.70523,True,,8,,,,2025-03-25T16:22:00.000Z,0.1762602302712727,1508603872.4496346,48.1966,-0.56866174,4.14544844,15.76979589,-21.16707568,-47.06217453,-41.95748049,26188240272.03817,0.984,26188240272.038445,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
8,2010,Cardano,ADA,cardano,1485,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35238941062.750435,44994940568.06273,False,,9,,,,2025-03-25T16:22:00.000Z,0.6990544915175564,999308612.9024321,27.4868,-1.0301209,3.40097759,9.484361,-1.01714007,-23.91758525,-16.95878885,24633940026.238144,0.9265,31457452118.285763,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
9,1958,TRON,TRX,tron,1137,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,95004336505.6826,95004345785.41127,True,,10,,,,2025-03-25T16:22:00.000Z,0.2104707398069967,352672504.5000068,-39.0162,0.0088506,-1.05519376,1.63619254,-6.67332816,-11.92153067,-11.27970335,19995632989.223885,0.7521,19995634942.33895,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
10,1975,Chainlink,LINK,chainlink,1964,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,11,,,,2025-03-25T16:22:00.000Z,14.22531740263673,288367861.3216286,-21.0794,-0.23225423,1.89200827,12.83993776,-12.26143162,-41.20418153,-37.20060113,9347455644.954107,0.3512,14225317402.637823,,2025-03-25T16:21:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-25 17:22:47.092489
11,5805,Avalanche,AVAX,avalanche,889,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414786407.3780378,451455907.3780378,False,,12,,,,2025-03-25T16:22:00.000Z,20.99331358653236,281780016.7378335,-37.7261,-0.22298045,5.88779788,22.46094181,-7.41228926,-37.39678982,-43.70843236,8707741121.518307,0.3275,15025937307.126587,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
12,11419,Toncoin,TON,toncoin,702,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2482291157.678293,5125549645.175748,True,,13,,,,2025-03-25T16:22:00.000Z,3.371748310035342,102686180.4332885,-14.0557,-0.4269981,-2.23763006,2.03998158,-3.1983168,-29.15445238,-39.08118023,8369661015.917458,0.3148,17282063354.124073,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,923870755.9,985239504.0,False,,14,,,,2025-03-25T16:22:00.000Z,9.042075213351325,2556880.526944371,19.6986,0.1575657,0.19341728,0.48853839,0.2081334,0.55322656,2.30918051,8353708862.263541,0.3142,8908609698.328936,,2025-03-25T16:21:02.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-25 17:22:47.092489
14,512,Stellar,XLM,stellar,693,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30779755753.786972,50001786892.81798,False,,15,,,,2025-03-25T16:22:00.000Z,0.2701967429401878,150407950.0360725,-13.1928,-0.61977808,0.76759441,9.56440298,-10.83602274,-34.00081223,-23.34906812,8316589753.167744,0.3125,13510325341.723219,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
15,4642,Hedera,HBAR,hedera,332,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,42219399509.35889,50000000000.0,False,,16,,,,2025-03-25T16:22:00.000Z,0.18319149808321056,202395002.91690868,-0.0093,-0.20543826,3.34537004,7.65745527,-5.26089873,-41.72166981,-36.33864799,7734235044.293018,0.2909,9159574904.160957,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
16,5994,Shiba Inu,SHIB,shiba-inu,940,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem']",589552695333683.0,589251861154876.6,589505789763360.1,False,,17,589552695333683.0,8000359371.956968,,2025-03-25T16:22:00.000Z,1.2554895503544049e-05,182685022.71404245,15.0989,-0.61567253,0.31492383,9.86941734,-12.221373,-33.22602557,-40.44938714,7397995542.068323,0.2782,7401772483.749936,,2025-03-25T16:21:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-03-25 17:22:47.092489
17,20947,Sui,SUI,sui,580,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio']",10000000000.0,3169845047.4838877,10000000000.0,False,,18,3169845047.4838877,7828640358.883578,,2025-03-25T16:22:00.000Z,2.284938657484553,651083605.1279058,-0.2212,-0.26123517,1.87654147,9.5032064,-25.28527715,-44.09378102,-45.20840681,7242901487.231893,0.2721,22849386574.850048,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
18,6636,Polkadot,DOT,polkadot-new,876,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'osmosis-ecosystem', 'layer-1']",,1561287555.0414689,1561287555.0414689,True,,19,,,,2025-03-25T16:22:00.000Z,4.314028367453927,152121313.82504484,-12.934,-0.75052947,-0.82727175,8.7481302,-6.00747066,-27.80889466,-37.03437242,6735438802.201681,0.2533,6735438802.197998,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
19,2,Litecoin,LTC,litecoin,1333,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,20,,,,2025-03-25T16:22:00.000Z,86.37598531920062,395256461.93945175,-16.0113,-0.46954261,-0.53798613,5.59567589,-26.91808878,-22.81770843,-13.51167085,6526437148.975294,0.2452,7255582766.814183,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
20,1831,Bitcoin Cash,BCH,bitcoin-cash,991,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19846968.75,19846968.75,False,,21,,,,2025-03-25T16:22:00.000Z,310.1186515019786,191692610.11196825,-12.2286,-0.41849092,0.96890857,1.13066712,3.21716265,-23.67204991,-27.1243147,6154915185.15191,0.2315,6512491681.539145,,2025-03-25T16:21:02.000Z,,,,,,2025-03-25 17:22:47.092489
0,1,Bitcoin,BTC,bitcoin,11998,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19841818.0,19841818.0,False,,1,,,,2025-03-25T16:23:00.000Z,81306.33431912852,28705711053.082066,9.36,-0.05530128,-0.29380893,7.41126447,-7.9607078,-17.14900793,-10.50065628,1613265487807.302,60.6448,1707433020701.695,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
1,1027,Ethereum,ETH,ethereum,10077,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'avalanche-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120641812.26109944,120641812.26109944,True,,2,,,,2025-03-25T16:23:00.000Z,1915.694409315841,10991649983.304876,-12.521,-0.20713814,-0.53081992,10.00144474,-26.10604998,-38.91254874,-40.01917567,231112845278.3195,8.6927,231112845278.31525,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
2,825,Tether USDt,USDT,tether,121157,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'avalanche-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,143778115476.15387,145879139792.73602,True,,3,,,,2025-03-25T16:22:00.000Z,0.9253196960986232,54426987893.2409,-5.5338,-0.00133665,0.00579664,0.03850464,0.00652209,0.01598905,0.10658135,133040722118.02745,5.0012,134984841300.14555,,2025-03-25T16:22:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-25 17:23:47.328710
3,52,XRP,XRP,xrp,1560,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,58158111605.0,99986323420.0,False,,4,,,,2025-03-25T16:23:00.000Z,2.256554676097356,2388370486.488408,-19.0599,-0.18962026,-0.69683551,8.56787082,-3.59582206,-22.80001708,7.42384812,131236958695.25464,4.9361,225655467609.73593,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
4,1839,BNB,BNB,bnb,2411,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142472655.29,142472655.29,False,,5,,,,2025-03-25T16:23:00.000Z,584.9932685132686,2110040046.8663054,34.1755,-0.2590732,-0.3187343,0.19906862,-2.88361007,-7.83461604,-9.71456021,83345544291.86131,3.1348,83345544291.86432,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
5,5426,Solana,SOL,solana,856,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,511339485.7357348,596937982.2449454,True,,6,,,,2025-03-25T16:22:00.000Z,134.2618764145442,3247355608.942562,-8.5288,-0.25674418,1.74877788,17.33294001,-13.35717636,-45.14649577,-26.19533727,68653398839.72781,2.5808,80146013599.31964,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
6,3408,USDC,USDC,usd-coin,26480,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'avalanche-ecosystem', 'hedera-hashgraph-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,59773232012.16523,59773232012.16523,False,,7,,,,2025-03-25T16:23:00.000Z,0.9250315150883271,8437387327.000809,-4.1227,-0.00377559,-0.01258761,-0.01289415,-0.01057943,-0.00758211,-0.02950624,55292123369.9393,2.0797,55292123369.94376,,2025-03-25T16:22:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-25 17:23:47.328710
7,74,Dogecoin,DOGE,dogecoin,1182,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148577136383.70523,148577136383.70523,True,,8,,,,2025-03-25T16:23:00.000Z,0.1763128617263353,1508564997.429146,48.1831,-0.48559299,4.20732104,15.81841906,-21.14489606,-47.03659632,-41.92477851,26196060102.915085,0.9853,26196060102.917522,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
8,2010,Cardano,ADA,cardano,1485,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35238941062.750435,44994940568.06273,False,,9,,,,2025-03-25T16:23:00.000Z,0.6991781030076215,999343201.4791288,27.5254,-1.01345299,3.46359387,9.51716047,-1.00026588,-23.89790634,-16.93145006,24638295964.25123,0.9267,31463014635.339603,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
9,1958,TRON,TRX,tron,1137,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,95004336505.6826,95004345785.41127,True,,10,,,,2025-03-25T16:23:00.000Z,0.2104829425857617,352723624.3941846,-38.9756,0.01061806,-1.04673812,1.64322668,-6.67104458,-11.92356271,-11.26298687,19996792306.123974,0.7521,19996794259.349926,,2025-03-25T16:22:02.000Z,,,,,,2025-03-25 17:23:47.328710
10,1975,Chainlink,LINK,chainlink,1964,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,657099970.4527867,1000000000.0,False,,11,,,,2025-03-25T16:23:00.000Z,14.228880996912427,288372275.33352107,-21.0452,-0.2083957,1.91936261,12.88548997,-12.25042104,-41.19350987,-37.14448223,9349797282.647373,0.3517,14228880996.914879,,2025-03-25T16:22:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-25 17:23:47.328710
